scenario,scenario_label,step,rule_norm_ab,rule_norm_ba,target_norm_ab,target_norm_ba,history_axis_rule_ab,history_axis_rule_ba,history_axis_target_ab,history_axis_target_ba
frozen_rule,Frozen-rule ablation,11,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,12,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,13,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,14,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,15,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,16,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,17,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,18,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,19,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,20,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,21,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,22,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,23,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
frozen_rule,Frozen-rule ablation,24,0.0,0.0,0.7874343813611475,2.412565618638853,0.0,0.0,0.7874343813611475,2.412565618638853
history_shuffle,History-shuffle negative control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_shuffle,History-shuffle negative control,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,0,0.0,0.0,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,1,0.3195495903706607,0.3195495903706607,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,2,0.575123035625148,0.575123035625148,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,3,0.779560194176384,0.779560194176384,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,4,0.9431176772691606,0.9431176772691606,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,5,1.0739898478982528,1.0739898478982528,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,6,1.1787244842235578,1.1787244842235578,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,7,1.2625544567101223,1.2625544567101223,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,8,1.329662430498405,1.329662430498405,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,9,1.3833921503082187,1.3833921503082187,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,10,1.4264171140927275,1.4264171140927275,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,11,1.4608752502098417,1.4608752502098417,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,12,1.4884764669411288,1.4884764669411288,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,13,1.5105885519683162,1.5105885519683162,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,14,1.5283057906696227,1.5283057906696227,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,15,1.5425037883281505,1.5425037883281505,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,16,1.553883276789357,1.553883276789357,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,17,1.563005124332891,1.563005124332891,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,18,1.5703183195286134,1.5703183195286134,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,19,1.5761823425277326,1.5761823425277326,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,20,1.5808850521993205,1.5808850521993205,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,21,1.5846569901039371,1.5846569901039371,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,22,1.5876828208226919,1.5876828208226919,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,23,1.5901104833269517,1.5901104833269517,1.6,1.6,0.0,0.0,0.0,0.0
order_invariant_viable,Order-invariant viable control,24,1.5920585124652107,1.5920585124652107,1.6,1.6,0.0,0.0,0.0,0.0
orthogonal_counterexample,Orthogonal counterexample,0,0.0,0.0,1.3482707456202925,1.3482707456202925,0.0,0.0,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,1,0.26996306317450314,0.26996306317450314,1.3482707456202925,1.3482707456202925,-0.26996306317450314,0.26996306317450314,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,2,0.4857380815300419,0.4857380815300419,1.3482707456202925,1.3482707456202925,-0.4857380815300419,0.4857380815300419,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,3,0.6582286182767361,0.6582286182767361,1.3482707456202925,1.3482707456202925,-0.6582286182767361,0.6582286182767361,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,4,0.7961388920305139,0.7961388920305139,1.3482707456202925,1.3482707456202925,-0.7961388920305139,0.7961388920305139,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,5,0.9064184821079755,0.9064184821079755,1.3482707456202925,1.3482707456202925,-0.9064184821079755,0.9064184821079755,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,6,0.9946168974102096,0.9946168974102096,1.3482707456202925,1.3482707456202925,-0.9946168974102096,0.9946168974102096,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,7,1.0651663224447454,1.0651663224447454,1.3482707456202925,1.3482707456202925,-1.0651663224447454,1.0651663224447454,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,8,1.1216071242379626,1.1216071242379626,1.3482707456202925,1.3482707456202925,-1.1216071242379626,1.1216071242379626,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,9,1.16676773553265,1.16676773553265,1.3482707456202925,1.3482707456202925,-1.16676773553265,1.16676773553265,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,10,1.2029081669278625,1.2029081669278625,1.3482707456202925,1.3482707456202925,-1.2029081669278625,1.2029081669278625,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,11,1.2318345196441836,1.2318345196441836,1.3482707456202925,1.3482707456202925,-1.2318345196441836,1.2318345196441836,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,12,1.254990372920876,1.254990372920876,1.3482707456202925,1.3482707456202925,-1.254990372920876,1.254990372920876,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,13,1.2735297273791908,1.2735297273791908,1.3482707456202925,1.3482707456202925,-1.2735297273791908,1.2735297273791908,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,14,1.2883752357556406,1.2883752357556406,1.3482707456202925,1.3482707456202925,-1.2883752357556406,1.2883752357556406,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,15,1.3002646956979762,1.3002646956979762,1.3482707456202925,1.3482707456202925,-1.3002646956979762,1.3002646956979762,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,16,1.3097881764297865,1.3097881764297865,1.3482707456202925,1.3482707456202925,-1.3097881764297865,1.3097881764297865,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,17,1.3174176706832084,1.3174176706832084,1.3482707456202925,1.3482707456202925,-1.3174176706832084,1.3174176706832084,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,18,1.3235307804312328,1.3235307804312328,1.3482707456202925,1.3482707456202925,-1.3235307804312328,1.3235307804312328,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,19,1.3284296397708408,1.3284296397708408,1.3482707456202925,1.3482707456202925,-1.3284296397708408,1.3284296397708408,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,20,1.3323560350145178,1.3323560350145178,1.3482707456202925,1.3482707456202925,-1.3323560350145178,1.3323560350145178,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,21,1.3355034880609167,1.3355034880609167,1.3482707456202925,1.3482707456202925,-1.3355034880609167,1.3355034880609167,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,22,1.3380269144189925,1.3380269144189925,1.3482707456202925,1.3482707456202925,-1.3380269144189925,1.3380269144189925,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,23,1.3400503438769564,1.3400503438769564,1.3482707456202925,1.3482707456202925,-1.3400503438769564,1.3400503438769564,-1.3482707456202925,1.3482707456202925
orthogonal_counterexample,Orthogonal counterexample,24,1.3416730933843428,1.3416730933843428,1.3482707456202925,1.3482707456202925,-1.3416730933843428,1.3416730933843428,-1.3482707456202925,1.3482707456202925
